year,round,race_name,circuit,country,driver,driver_full,constructor,grid,position,status,points,weather,circuit_type,date,quali_position,q1,q2,q3,positions_gained
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Fisichella,Giancarlo Fisichella,Benetton,10,3,Finished,4.0,dry,high_speed,2000-06-18,,,,,7
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Häkkinen,Mika Häkkinen,McLaren,4,4,Finished,3.0,dry,high_speed,2000-06-18,,,,,0
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Verstappen,Jos Verstappen,Arrows,13,5,Finished,2.0,dry,high_speed,2000-06-18,,,,,8
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Trulli,Jarno Trulli,Jordan,7,6,Finished,1.0,dry,high_speed,2000-06-18,,,,,1
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Coulthard,David Coulthard,McLaren,2,7,Finished,0.0,dry,high_speed,2000-06-18,,,,,-5
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Zonta,Ricardo Zonta,BAR,8,8,Finished,0.0,dry,high_speed,2000-06-18,,,,,0
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Wurz,Alexander Wurz,Benetton,14,9,Finished,0.0,dry,high_speed,2000-06-18,,,,,5
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Diniz,Pedro Diniz,Sauber,19,10,Finished,0.0,dry,high_speed,2000-06-18,,,,,9
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Button,Jenson Button,Williams,18,11,+1 Lap,0.0,dry,high_speed,2000-06-18,,,,,7
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Mazzacane,Gastón Mazzacane,Minardi,22,12,+1 Lap,0.0,dry,high_speed,2000-06-18,,,,,10
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Irvine,Eddie Irvine,Jaguar,16,13,+3 Laps,0.0,dry,high_speed,2000-06-18,,,,,3
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Schumacher,Ralf Schumacher,Williams,12,14,Collision,0.0,dry,high_speed,2000-06-18,,,,,-2
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Villeneuve,Jacques Villeneuve,BAR,6,15,Collision,0.0,dry,high_speed,2000-06-18,,,,,-9
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Gené,Marc Gené,Minardi,20,16,Spun off,0.0,dry,high_speed,2000-06-18,,,,,4
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,de la Rosa,Pedro de la Rosa,Arrows,9,17,Collision,0.0,dry,high_speed,2000-06-18,,,,,-8
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Salo,Mika Salo,Sauber,15,18,Electrical,0.0,dry,high_speed,2000-06-18,,,,,-3
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Alesi,Jean Alesi,Prost,17,19,Electrical,0.0,dry,high_speed,2000-06-18,,,,,-2
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Heidfeld,Nick Heidfeld,Prost,21,20,Engine,0.0,dry,high_speed,2000-06-18,,,,,1
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Frentzen,Heinz-Harald Frentzen,Jordan,5,21,Brakes,0.0,dry,high_speed,2000-06-18,,,,,-16
2000,8,Canadian Grand Prix,Circuit Gilles Villeneuve,Canada,Herbert,Johnny Herbert,Jaguar,11,22,Gearbox,0.0,dry,high_speed,2000-06-18,,,,,-11
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Coulthard,David Coulthard,McLaren,2,1,Finished,10.0,dry,mixed,2000-07-02,,,,,1
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Häkkinen,Mika Häkkinen,McLaren,4,2,Finished,6.0,dry,mixed,2000-07-02,,,,,2
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Barrichello,Rubens Barrichello,Ferrari,3,3,Finished,4.0,dry,mixed,2000-07-02,,,,,0
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Villeneuve,Jacques Villeneuve,BAR,7,4,Finished,3.0,dry,mixed,2000-07-02,,,,,3
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Schumacher,Ralf Schumacher,Williams,5,5,Finished,2.0,dry,mixed,2000-07-02,,,,,0
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Trulli,Jarno Trulli,Jordan,9,6,Finished,1.0,dry,mixed,2000-07-02,,,,,3
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Frentzen,Heinz-Harald Frentzen,Jordan,8,7,+1 Lap,0.0,dry,mixed,2000-07-02,,,,,1
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Button,Jenson Button,Williams,10,8,+1 Lap,0.0,dry,mixed,2000-07-02,,,,,2
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Fisichella,Giancarlo Fisichella,Benetton,14,9,+1 Lap,0.0,dry,mixed,2000-07-02,,,,,5
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Salo,Mika Salo,Sauber,12,10,+1 Lap,0.0,dry,mixed,2000-07-02,,,,,2
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Diniz,Pedro Diniz,Sauber,15,11,+1 Lap,0.0,dry,mixed,2000-07-02,,,,,4
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Heidfeld,Nick Heidfeld,Prost,16,12,+1 Lap,0.0,dry,mixed,2000-07-02,,,,,4
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Irvine,Eddie Irvine,Jaguar,6,13,+2 Laps,0.0,dry,mixed,2000-07-02,,,,,-7
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Alesi,Jean Alesi,Prost,18,14,+2 Laps,0.0,dry,mixed,2000-07-02,,,,,4
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Gené,Marc Gené,Minardi,21,15,+2 Laps,0.0,dry,mixed,2000-07-02,,,,,6
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Schumacher,Michael Schumacher,Ferrari,1,16,Engine,0.0,dry,mixed,2000-07-02,,,,,-15
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,de la Rosa,Pedro de la Rosa,Arrows,13,17,Transmission,0.0,dry,mixed,2000-07-02,,,,,-4
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Wurz,Alexander Wurz,Benetton,17,18,Spun off,0.0,dry,mixed,2000-07-02,,,,,-1
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Mazzacane,Gastón Mazzacane,Minardi,22,19,Spun off,0.0,dry,mixed,2000-07-02,,,,,3
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Verstappen,Jos Verstappen,Arrows,20,20,Transmission,0.0,dry,mixed,2000-07-02,,,,,0
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Herbert,Johnny Herbert,Jaguar,11,21,Gearbox,0.0,dry,mixed,2000-07-02,,,,,-10
2000,9,French Grand Prix,Circuit de Nevers Magny-Cours,France,Zonta,Ricardo Zonta,BAR,19,22,Spun off,0.0,dry,mixed,2000-07-02,,,,,-3
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Häkkinen,Mika Häkkinen,McLaren,1,1,Finished,10.0,dry,mixed,2000-07-16,,,,,0
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Coulthard,David Coulthard,McLaren,2,2,Finished,6.0,dry,mixed,2000-07-16,,,,,0
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Barrichello,Rubens Barrichello,Ferrari,3,3,Finished,4.0,dry,mixed,2000-07-16,,,,,0
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Villeneuve,Jacques Villeneuve,BAR,7,4,+1 Lap,3.0,dry,mixed,2000-07-16,,,,,3
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Button,Jenson Button,Williams,18,5,+1 Lap,2.0,dry,mixed,2000-07-16,,,,,13
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Salo,Mika Salo,Sauber,9,6,+1 Lap,1.0,dry,mixed,2000-07-16,,,,,3
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Herbert,Johnny Herbert,Jaguar,16,7,+1 Lap,0.0,dry,mixed,2000-07-16,,,,,9
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Gené,Marc Gené,Minardi,20,8,+1 Lap,0.0,dry,mixed,2000-07-16,,,,,12
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Diniz,Pedro Diniz,Sauber,11,9,+1 Lap,0.0,dry,mixed,2000-07-16,,,,,2
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Wurz,Alexander Wurz,Benetton,14,10,+1 Lap,0.0,dry,mixed,2000-07-16,,,,,4
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Burti,Luciano Burti,Jaguar,21,11,+2 Laps,0.0,dry,mixed,2000-07-16,,,,,10
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Mazzacane,Gastón Mazzacane,Minardi,22,12,+3 Laps,0.0,dry,mixed,2000-07-16,,,,,10
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Zonta,Ricardo Zonta,BAR,6,13,Engine,0.0,dry,mixed,2000-07-16,,,,,-7
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Schumacher,Ralf Schumacher,Williams,19,14,Brakes,0.0,dry,mixed,2000-07-16,,,,,5
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Heidfeld,Nick Heidfeld,Prost,13,15,Collision,0.0,dry,mixed,2000-07-16,,,,,-2
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Alesi,Jean Alesi,Prost,17,16,Collision,0.0,dry,mixed,2000-07-16,,,,,1
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,de la Rosa,Pedro de la Rosa,Arrows,12,17,Gearbox,0.0,dry,mixed,2000-07-16,,,,,-5
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Verstappen,Jos Verstappen,Arrows,10,18,Engine,0.0,dry,mixed,2000-07-16,,,,,-8
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Frentzen,Heinz-Harald Frentzen,Jordan,15,19,Oil leak,0.0,dry,mixed,2000-07-16,,,,,-4
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Schumacher,Michael Schumacher,Ferrari,4,20,Collision,0.0,dry,mixed,2000-07-16,,,,,-16
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Trulli,Jarno Trulli,Jordan,5,21,Collision,0.0,dry,mixed,2000-07-16,,,,,-16
2000,10,Austrian Grand Prix,Red Bull Ring,Austria,Fisichella,Giancarlo Fisichella,Benetton,8,22,Collision,0.0,dry,mixed,2000-07-16,,,,,-14
2000,11,German Grand Prix,Hockenheimring,Germany,Barrichello,Rubens Barrichello,Ferrari,18,1,Finished,10.0,dry,mixed,2000-07-30,,,,,17
2000,11,German Grand Prix,Hockenheimring,Germany,Häkkinen,Mika Häkkinen,McLaren,4,2,Finished,6.0,dry,mixed,2000-07-30,,,,,2
2000,11,German Grand Prix,Hockenheimring,Germany,Coulthard,David Coulthard,McLaren,1,3,Finished,4.0,dry,mixed,2000-07-30,,,,,-2
2000,11,German Grand Prix,Hockenheimring,Germany,Button,Jenson Button,Williams,16,4,Finished,3.0,dry,mixed,2000-07-30,,,,,12
2000,11,German Grand Prix,Hockenheimring,Germany,Salo,Mika Salo,Sauber,15,5,Finished,2.0,dry,mixed,2000-07-30,,,,,10
2000,11,German Grand Prix,Hockenheimring,Germany,de la Rosa,Pedro de la Rosa,Arrows,5,6,Finished,1.0,dry,mixed,2000-07-30,,,,,-1
2000,11,German Grand Prix,Hockenheimring,Germany,Schumacher,Ralf Schumacher,Williams,14,7,Finished,0.0,dry,mixed,2000-07-30,,,,,7
2000,11,German Grand Prix,Hockenheimring,Germany,Villeneuve,Jacques Villeneuve,BAR,9,8,Finished,0.0,dry,mixed,2000-07-30,,,,,1
2000,11,German Grand Prix,Hockenheimring,Germany,Trulli,Jarno Trulli,Jordan,6,9,Finished,0.0,dry,mixed,2000-07-30,,,,,-3
2000,11,German Grand Prix,Hockenheimring,Germany,Irvine,Eddie Irvine,Jaguar,10,10,Finished,0.0,dry,mixed,2000-07-30,,,,,0
2000,11,German Grand Prix,Hockenheimring,Germany,Mazzacane,Gastón Mazzacane,Minardi,21,11,Finished,0.0,dry,mixed,2000-07-30,,,,,10
2000,11,German Grand Prix,Hockenheimring,Germany,Heidfeld,Nick Heidfeld,Prost,13,12,Alternator,0.0,dry,mixed,2000-07-30,,,,,1
2000,11,German Grand Prix,Hockenheimring,Germany,Frentzen,Heinz-Harald Frentzen,Jordan,17,13,Gearbox,0.0,dry,mixed,2000-07-30,,,,,4
2000,11,German Grand Prix,Hockenheimring,Germany,Verstappen,Jos Verstappen,Arrows,11,14,Spun off,0.0,dry,mixed,2000-07-30,,,,,-3
2000,11,German Grand Prix,Hockenheimring,Germany,Zonta,Ricardo Zonta,BAR,12,15,Spun off,0.0,dry,mixed,2000-07-30,,,,,-3
2000,11,German Grand Prix,Hockenheimring,Germany,Gené,Marc Gené,Minardi,22,16,Engine,0.0,dry,mixed,2000-07-30,,,,,6
2000,11,German Grand Prix,Hockenheimring,Germany,Wurz,Alexander Wurz,Benetton,7,17,Electrical,0.0,dry,mixed,2000-07-30,,,,,-10
2000,11,German Grand Prix,Hockenheimring,Germany,Diniz,Pedro Diniz,Sauber,19,18,Collision,0.0,dry,mixed,2000-07-30,,,,,1
2000,11,German Grand Prix,Hockenheimring,Germany,Alesi,Jean Alesi,Prost,20,19,Collision,0.0,dry,mixed,2000-07-30,,,,,1
2000,11,German Grand Prix,Hockenheimring,Germany,Herbert,Johnny Herbert,Jaguar,8,20,Gearbox,0.0,dry,mixed,2000-07-30,,,,,-12
2000,11,German Grand Prix,Hockenheimring,Germany,Schumacher,Michael Schumacher,Ferrari,2,21,Collision,0.0,dry,mixed,2000-07-30,,,,,-19
2000,11,German Grand Prix,Hockenheimring,Germany,Fisichella,Giancarlo Fisichella,Benetton,3,22,Collision,0.0,dry,mixed,2000-07-30,,,,,-19
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Häkkinen,Mika Häkkinen,McLaren,3,1,Finished,10.0,dry,mixed,2000-08-13,,,,,2
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Schumacher,Michael Schumacher,Ferrari,1,2,Finished,6.0,dry,mixed,2000-08-13,,,,,-1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Coulthard,David Coulthard,McLaren,2,3,Finished,4.0,dry,mixed,2000-08-13,,,,,-1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Barrichello,Rubens Barrichello,Ferrari,5,4,Finished,3.0,dry,mixed,2000-08-13,,,,,1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Schumacher,Ralf Schumacher,Williams,4,5,Finished,2.0,dry,mixed,2000-08-13,,,,,-1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Frentzen,Heinz-Harald Frentzen,Jordan,6,6,Finished,1.0,dry,mixed,2000-08-13,,,,,0
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Trulli,Jarno Trulli,Jordan,12,7,+1 Lap,0.0,dry,mixed,2000-08-13,,,,,5
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Irvine,Eddie Irvine,Jaguar,10,8,+1 Lap,0.0,dry,mixed,2000-08-13,,,,,2
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Button,Jenson Button,Williams,8,9,+1 Lap,0.0,dry,mixed,2000-08-13,,,,,-1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Salo,Mika Salo,Sauber,9,10,+1 Lap,0.0,dry,mixed,2000-08-13,,,,,-1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Wurz,Alexander Wurz,Benetton,11,11,+1 Lap,0.0,dry,mixed,2000-08-13,,,,,0
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Villeneuve,Jacques Villeneuve,BAR,16,12,+2 Laps,0.0,dry,mixed,2000-08-13,,,,,4
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Verstappen,Jos Verstappen,Arrows,20,13,+2 Laps,0.0,dry,mixed,2000-08-13,,,,,7
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Zonta,Ricardo Zonta,BAR,18,14,+2 Laps,0.0,dry,mixed,2000-08-13,,,,,4
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Gené,Marc Gené,Minardi,21,15,+3 Laps,0.0,dry,mixed,2000-08-13,,,,,6
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,de la Rosa,Pedro de la Rosa,Arrows,15,16,+4 Laps,0.0,dry,mixed,2000-08-13,,,,,-1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Mazzacane,Gastón Mazzacane,Minardi,22,17,Engine,0.0,dry,mixed,2000-08-13,,,,,5
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Herbert,Johnny Herbert,Jaguar,17,18,Gearbox,0.0,dry,mixed,2000-08-13,,,,,-1
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Diniz,Pedro Diniz,Sauber,13,19,Transmission,0.0,dry,mixed,2000-08-13,,,,,-6
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Fisichella,Giancarlo Fisichella,Benetton,7,20,Brakes,0.0,dry,mixed,2000-08-13,,,,,-13
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Heidfeld,Nick Heidfeld,Prost,19,21,Electrical,0.0,dry,mixed,2000-08-13,,,,,-2
2000,12,Hungarian Grand Prix,Hungaroring,Hungary,Alesi,Jean Alesi,Prost,14,22,Suspension,0.0,dry,mixed,2000-08-13,,,,,-8
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Häkkinen,Mika Häkkinen,McLaren,1,1,Finished,10.0,dry,high_speed,2000-08-27,,,,,0
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Schumacher,Michael Schumacher,Ferrari,4,2,Finished,6.0,dry,high_speed,2000-08-27,,,,,2
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Schumacher,Ralf Schumacher,Williams,6,3,Finished,4.0,dry,high_speed,2000-08-27,,,,,3
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Coulthard,David Coulthard,McLaren,5,4,Finished,3.0,dry,high_speed,2000-08-27,,,,,1
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Button,Jenson Button,Williams,3,5,Finished,2.0,dry,high_speed,2000-08-27,,,,,-2
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Frentzen,Heinz-Harald Frentzen,Jordan,8,6,Finished,1.0,dry,high_speed,2000-08-27,,,,,2
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Villeneuve,Jacques Villeneuve,BAR,7,7,Finished,0.0,dry,high_speed,2000-08-27,,,,,0
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Herbert,Johnny Herbert,Jaguar,9,8,Finished,0.0,dry,high_speed,2000-08-27,,,,,1
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Salo,Mika Salo,Sauber,18,9,Finished,0.0,dry,high_speed,2000-08-27,,,,,9
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Irvine,Eddie Irvine,Jaguar,12,10,Finished,0.0,dry,high_speed,2000-08-27,,,,,2
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Diniz,Pedro Diniz,Sauber,15,11,Finished,0.0,dry,high_speed,2000-08-27,,,,,4
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Zonta,Ricardo Zonta,BAR,13,12,+1 Lap,0.0,dry,high_speed,2000-08-27,,,,,1
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Wurz,Alexander Wurz,Benetton,19,13,+1 Lap,0.0,dry,high_speed,2000-08-27,,,,,6
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Gené,Marc Gené,Minardi,21,14,+1 Lap,0.0,dry,high_speed,2000-08-27,,,,,7
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Verstappen,Jos Verstappen,Arrows,20,15,+1 Lap,0.0,dry,high_speed,2000-08-27,,,,,5
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,de la Rosa,Pedro de la Rosa,Arrows,16,16,+2 Laps,0.0,dry,high_speed,2000-08-27,,,,,0
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Mazzacane,Gastón Mazzacane,Minardi,22,17,+2 Laps,0.0,dry,high_speed,2000-08-27,,,,,5
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Barrichello,Rubens Barrichello,Ferrari,10,18,Fuel pressure,0.0,dry,high_speed,2000-08-27,,,,,-8
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Alesi,Jean Alesi,Prost,17,19,Fuel pressure,0.0,dry,high_speed,2000-08-27,,,,,-2
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Heidfeld,Nick Heidfeld,Prost,14,20,Engine,0.0,dry,high_speed,2000-08-27,,,,,-6
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Fisichella,Giancarlo Fisichella,Benetton,11,21,Electrical,0.0,dry,high_speed,2000-08-27,,,,,-10
2000,13,Belgian Grand Prix,Circuit de Spa-Francorchamps,Belgium,Trulli,Jarno Trulli,Jordan,2,22,Collision,0.0,dry,high_speed,2000-08-27,,,,,-20
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Schumacher,Michael Schumacher,Ferrari,1,1,Finished,10.0,dry,high_speed,2000-09-10,,,,,0
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Häkkinen,Mika Häkkinen,McLaren,3,2,Finished,6.0,dry,high_speed,2000-09-10,,,,,1
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Schumacher,Ralf Schumacher,Williams,7,3,Finished,4.0,dry,high_speed,2000-09-10,,,,,4
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Verstappen,Jos Verstappen,Arrows,11,4,Finished,3.0,dry,high_speed,2000-09-10,,,,,7
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Wurz,Alexander Wurz,Benetton,13,5,Finished,2.0,dry,high_speed,2000-09-10,,,,,8
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Zonta,Ricardo Zonta,BAR,17,6,Finished,1.0,dry,high_speed,2000-09-10,,,,,11
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Salo,Mika Salo,Sauber,15,7,+1 Lap,0.0,dry,high_speed,2000-09-10,,,,,8
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Diniz,Pedro Diniz,Sauber,16,8,+1 Lap,0.0,dry,high_speed,2000-09-10,,,,,8
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Gené,Marc Gené,Minardi,21,9,+1 Lap,0.0,dry,high_speed,2000-09-10,,,,,12
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Mazzacane,Gastón Mazzacane,Minardi,22,10,+1 Lap,0.0,dry,high_speed,2000-09-10,,,,,12
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Fisichella,Giancarlo Fisichella,Benetton,9,11,+1 Lap,0.0,dry,high_speed,2000-09-10,,,,,-2
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Alesi,Jean Alesi,Prost,19,12,+2 Laps,0.0,dry,high_speed,2000-09-10,,,,,7
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Heidfeld,Nick Heidfeld,Prost,20,13,Spun off,0.0,dry,high_speed,2000-09-10,,,,,7
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Villeneuve,Jacques Villeneuve,BAR,4,14,Electrical,0.0,dry,high_speed,2000-09-10,,,,,-10
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Button,Jenson Button,Williams,12,15,Spun off,0.0,dry,high_speed,2000-09-10,,,,,-3
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Herbert,Johnny Herbert,Jaguar,18,16,Collision,0.0,dry,high_speed,2000-09-10,,,,,2
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Barrichello,Rubens Barrichello,Ferrari,2,17,Collision,0.0,dry,high_speed,2000-09-10,,,,,-15
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Coulthard,David Coulthard,McLaren,5,18,Collision,0.0,dry,high_speed,2000-09-10,,,,,-13
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Trulli,Jarno Trulli,Jordan,6,19,Collision,0.0,dry,high_speed,2000-09-10,,,,,-13
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Frentzen,Heinz-Harald Frentzen,Jordan,8,20,Collision,0.0,dry,high_speed,2000-09-10,,,,,-12
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,de la Rosa,Pedro de la Rosa,Arrows,10,21,Collision,0.0,dry,high_speed,2000-09-10,,,,,-11
2000,14,Italian Grand Prix,Autodromo Nazionale di Monza,Italy,Irvine,Eddie Irvine,Jaguar,14,22,Spun off,0.0,dry,high_speed,2000-09-10,,,,,-8
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Schumacher,Michael Schumacher,Ferrari,1,1,Finished,10.0,dry,mixed,2000-09-24,,,,,0
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Barrichello,Rubens Barrichello,Ferrari,4,2,Finished,6.0,dry,mixed,2000-09-24,,,,,2
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Frentzen,Heinz-Harald Frentzen,Jordan,7,3,Finished,4.0,dry,mixed,2000-09-24,,,,,4
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Villeneuve,Jacques Villeneuve,BAR,8,4,Finished,3.0,dry,mixed,2000-09-24,,,,,4
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Coulthard,David Coulthard,McLaren,2,5,Finished,2.0,dry,mixed,2000-09-24,,,,,-3
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Zonta,Ricardo Zonta,BAR,12,6,Finished,1.0,dry,mixed,2000-09-24,,,,,6
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Irvine,Eddie Irvine,Jaguar,17,7,Finished,0.0,dry,mixed,2000-09-24,,,,,10
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Diniz,Pedro Diniz,Sauber,9,8,+1 Lap,0.0,dry,mixed,2000-09-24,,,,,1
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Heidfeld,Nick Heidfeld,Prost,16,9,+1 Lap,0.0,dry,mixed,2000-09-24,,,,,7
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Wurz,Alexander Wurz,Benetton,11,10,+1 Lap,0.0,dry,mixed,2000-09-24,,,,,1
2000,15,United States Grand Prix,Indianapolis Motor Speedway,USA,Herbert,Johnny Herbert,Jaguar,19,11,+1 Lap,0.0,dry,mixed,2000-09-24,,,,,8
